"","x"
"1",2.60589138944007
"2",2.55946078139179
"3",2.44616728449742
"4",2.30534727521556
"5",2.09840154524968
"6",1.8285959500144
"7",1.51777772113036
"8",1.19489509725752
"9",0.841848800341658
"10",0.473585356169153
"11",0.123783225060514
"12",-0.245399846985445
"13",-0.552892166269482
"14",-0.83465523754637
"15",-1.05733900519657
"16",-1.2462154153066
"17",-1.37266985622115
"18",-1.43261965189247
"19",-1.46859902815781
"20",-1.42845279933161
"21",-1.29664269554392
"22",-1.16755807297759
"23",-0.991443698569106
"24",-0.791314353328127
"25",-0.567323120674694
"26",-0.344519941730134
"27",-0.0835100392071389
"28",0.131405559196854
"29",0.302670093990332
"30",0.485875206120931
"31",0.603651166392627
"32",0.657870051138277
"33",0.693424799563351
"34",0.671631810351144
"35",0.570470850606991
"36",0.456881679659218
"37",0.285630965996604
"38",0.0498694288479415
"39",-0.187182788687396
"40",-0.469460884131913
"41",-0.757932949470767
"42",-1.04589142382075
"43",-1.30913530741416
"44",-1.55062078039805
"45",-1.79773296251434
"46",-1.96663846302755
"47",-2.11507709188033
"48",-2.19134633442164
"49",-2.21008572364424
"50",-2.18209562278371
"51",-2.05471412867424
"52",-1.8874125474979
"53",-1.66153081634602
"54",-1.39055834335846
"55",-1.05615386405517
"56",-0.72533152643885
"57",-0.344271096315556
"58",0.0509728722846833
"59",0.427976806269197
"60",0.827878115665828
"61",1.15528265116617
"62",1.50333845619977
"63",1.78137755583448
"64",1.98754400025848
"65",2.14307038222558
"66",2.26427806873931
"67",2.30078031155818
"68",2.29325525927228
"69",2.20315425845719
"70",2.06438588358841
"71",1.87248748722107
"72",1.64771208178977
"73",1.3669144956642
"74",1.09095905362531
"75",0.804383520014396
"76",0.497904465603642
"77",0.217737274059716
"78",-0.0586514982103017
"79",-0.274467507546778
"80",-0.465069194827104
"81",-0.612128011876905
"82",-0.711413617644899
"83",-0.774741496644207
"84",-0.7654171237602
"85",-0.675447856184186
"86",-0.570582824293578
"87",-0.420423735534494
"88",-0.259761727306146
"89",-0.0283164932959164
"90",0.188587827816101
"91",0.417193729303375
"92",0.643749695849845
"93",0.842923998948371
"94",1.03119610981658
"95",1.16959605584969
"96",1.26922452779108
"97",1.30753263553916
"98",1.29419033964137
"99",1.24230054161636
"100",1.152193532079
"101",0.961200388280964
"102",0.716331326034917
"103",0.485429613991741
"104",0.152531342500917
"105",-0.162597509293912
"106",-0.50666084616325
"107",-0.868668107328244
"108",-1.22124706995726
"109",-1.53320072749382
"110",-1.85085371885876
"111",-2.10888792471404
"112",-2.30717738561572
"113",-2.46811887639174
"114",-2.54742965014817
"115",-2.59697490131787
"116",-2.55703805396648
"117",-2.45199797241845
"118",-2.29223592162902
"119",-2.0496186135467
"120",-1.77681290317785
"121",-1.46866767842895
"122",-1.13176141037334
"123",-0.76001178229169
"124",-0.411361472100582
"125",-0.0382609211254361
"126",0.311542445270049
"127",0.637855300697983
"128",0.914360262786343
"129",1.14667101802834
"130",1.33899784832186
"131",1.48506588870463
"132",1.56068235203304
"133",1.60430458684847
"134",1.55477955905258
"135",1.45485574587765
"136",1.3120955478265
"137",1.1315075713457
"138",0.929729737629404
"139",0.712208895567348
"140",0.440415602998379
"141",0.22488216085611
"142",-0.00945273647753625
"143",-0.196154145204784
"144",-0.384720679751348
"145",-0.521674008360514
"146",-0.593625198460225
"147",-0.651765542338795
"148",-0.623685075993015
"149",-0.556894747575267
"150",-0.423533840530727
"151",-0.281180339702438
"152",-0.0861876484938834
"153",0.170121514803171
"154",0.414241044830737
"155",0.701951153502693
"156",0.974698501893049
"157",1.2352710761435
"158",1.49091135151022
"159",1.70697752612477
"160",1.89827297705052
"161",1.99283331599878
"162",2.07504576738075
"163",2.08980989359356
"164",2.05278968131919
"165",1.94748520779822
"166",1.78422282489983
"167",1.54079267782503
"168",1.29194582925519
"169",0.972199210570971
"170",0.608849895386923
"171",0.230179730240532
"172",-0.174532808133026
"173",-0.539057396580751
"174",-0.926068305018384
"175",-1.27449317001161
"176",-1.59687323015564
"177",-1.85032633708564
"178",-2.08909428258914
"179",-2.24196469044222
"180",-2.34408129464884
"181",-2.38791183397008
"182",-2.36193071302141
"183",-2.2636296116199
"184",-2.13585028810951
"185",-1.92348003194916
"186",-1.68869894579384
"187",-1.40867446179602
"188",-1.120565407234
"189",-0.813094301440598
"190",-0.48832135783531
"191",-0.192919162837151
"192",0.061138235924358
"193",0.30381247154497
"194",0.498930800897809
"195",0.662258911196086
"196",0.773998972019718
"197",0.818093650861872
"198",0.836703134576644
"199",0.771931961913622
"200",0.686196154309075
"201",0.52983109029918
"202",0.359478528685409
"203",0.139364691289501
"204",-0.062323810102864
"205",-0.310398135362445
"206",-0.520543788072781
"207",-0.721460776324018
"208",-0.902116403738307
"209",-1.03787149273479
"210",-1.12942298307481
"211",-1.18422766155972
"212",-1.16448724694703
"213",-1.09288892899542
"214",-1.02244840078434
"215",-0.841614852287755
"216",-0.641028958002678
"217",-0.376646245622844
"218",-0.0557640322783033
"219",0.246035213848361
"220",0.578210996660206
"221",0.931307193873395
"222",1.24863826431208
"223",1.57040095265963
"224",1.86643067000911
"225",2.11557569842792
"226",2.33045198033538
"227",2.46189571848085
"228",2.54963069218273
"229",2.56015433757415
"230",2.52297731032519
"231",2.40339377503522
"232",2.23234489760364
"233",1.99455433228221
"234",1.7077200576079
"235",1.41218463375971
"236",1.03718448110607
"237",0.665809749724534
"238",0.289885710683186
"239",-0.0805986232653405
"240",-0.425249023270943
"241",-0.75633450677342
"242",-1.0408200536799
"243",-1.3016906117942
"244",-1.46478158345801
"245",-1.59147287229301
"246",-1.67904291201707
"247",-1.7003681830389
"248",-1.68075029717833
"249",-1.55196781469504
"250",-1.43490215077383
"251",-1.2370886047642
"252",-1.04329353767401
"253",-0.795432373337794
"254",-0.546760911514827
"255",-0.305598433968854
"256",-0.0720877058062687
"257",0.13768884128117
"258",0.32795533624412
"259",0.459536004003584
"260",0.520005481083829
"261",0.596674124695253
"262",0.589531279204954
"263",0.541623664649252
"264",0.438289527847329
"265",0.283813417169163
"266",0.0660251085176907
"267",-0.148087534902488
"268",-0.389323417780624
"269",-0.647953391899645
"270",-0.934333586550463
"271",-1.18535465390754
"272",-1.4052304687648
"273",-1.62041548844797
"274",-1.756263579613
"275",-1.90704580918996
"276",-1.97137756996258
"277",-1.98460772716773
"278",-1.9474792109128
"279",-1.81295936118231
"280",-1.64250368935145
"281",-1.43616440203603
"282",-1.1185985317318
"283",-0.82323487602344
"284",-0.469420594477689
"285",-0.104223013839045
"286",0.288900887609455
"287",0.66531612794211
"288",1.06090451653068
"289",1.38992615761907
"290",1.70317424269287
"291",1.97134036875157
"292",2.16429483934281
"293",2.32270354219314
"294",2.41367297849648
"295",2.43294382112314
"296",2.40374514070762
"297",2.29675440057587
"298",2.14902905474222
"299",1.93308879646939
"300",1.70131345819288
"301",1.40643874165536
"302",1.09308714063993
"303",0.787991526461048
"304",0.462238020371615
"305",0.146216178556203
"306",-0.120304630754867
"307",-0.374594487733816
"308",-0.579928444071619
"309",-0.734915897766932
"310",-0.836361299524293
"311",-0.923455924680836
"312",-0.909366940028252
"313",-0.877997328129482
"314",-0.762525428921172
"315",-0.619391093124001
"316",-0.452233051875154
"317",-0.278865961835617
"318",-0.0439846825887604
"319",0.175557748005588
"320",0.40751033983538
"321",0.609209379003697
"322",0.758376600809489
"323",0.910679693731196
"324",1.02726828820363
"325",1.06004914013922
"326",1.0610270940662
"327",1.0046217770223
"328",0.873704090775644
"329",0.720288599454345
"330",0.52132703222769
"331",0.282909394222423
"332",-0.0192808527600946
"333",-0.314833875174115
"334",-0.665502267567744
"335",-1.01055112794793
"336",-1.31590420896814
"337",-1.63165298688334
"338",-1.88894439826203
"339",-2.14818205679478
"340",-2.31535745487377
"341",-2.44890574039263
"342",-2.50135197149042
"343",-2.49314680053782
"344",-2.43461143643829
"345",-2.32375727843268
"346",-2.13944776004822
"347",-1.89209408235402
"348",-1.60030806555307
"349",-1.27355766160664
"350",-0.919008114687982
"351",-0.552225493974653
"352",-0.175280497242109
"353",0.193823236134642
"354",0.543079560396778
"355",0.854025761440501
"356",1.16679006466647
"357",1.4023233430098
"358",1.60499769855781
"359",1.72394383485366
"360",1.78589604099316
"361",1.78398179937783
"362",1.7389716132067
"363",1.66246431518876
"364",1.4992878405736
"365",1.31764587852943
"366",1.08455662581016
"367",0.856350866570334
"368",0.605157092716317
"369",0.350362701829126
"370",0.116066015002173
"371",-0.0846857164933099
"372",-0.266034827789914
"373",-0.418052410381872
"374",-0.525463898601983
"375",-0.573340683197917
"376",-0.564632809751513
"377",-0.528495542315538
"378",-0.412263818752212
"379",-0.288724072550512
"380",-0.0910108114836013
"381",0.138933608693938
"382",0.367783759699029
"383",0.619797212897183
"384",0.875960964863999
"385",1.11730613146883
"386",1.36070146234432
"387",1.54101536921754
"388",1.69944091334791
"389",1.82693103528346
"390",1.86354410569285
"391",1.85715146526599
"392",1.80497771160837
"393",1.69093946730485
"394",1.47522489992816
"395",1.25839516017398
"396",0.974112686091207
"397",0.655935762754023
"398",0.302880108868583
"399",-0.0635634047705695
"400",-0.435259671291495
"401",-0.831803359413167
"402",-1.19509242289781
"403",-1.50194459585551
"404",-1.82297344581865
"405",-2.05119266581024
"406",-2.26183064817002
"407",-2.38897247196955
"408",-2.46828720711791
"409",-2.46931260695351
"410",-2.4164754174699
"411",-2.302649750038
"412",-2.135558458171
"413",-1.91561774195083
"414",-1.63791483675984
"415",-1.36496404250018
"416",-1.03857271285301
"417",-0.712412737830993
"418",-0.378440022826167
"419",-0.104196567879182
"420",0.189254272612187
"421",0.461263560139218
"422",0.671524877062986
"423",0.831480396660917
"424",0.93375240045548
"425",0.99599944579857
"426",0.982142016087672
"427",0.93786735382543
"428",0.843165866376857
"429",0.70920091893329
"430",0.544814641771371
"431",0.336316201301613
"432",0.120696601983365
"433",-0.1051180385706
"434",-0.310551813833396
"435",-0.525730736454671
"436",-0.675806487729104
"437",-0.808549810835093
"438",-0.919859575928413
"439",-0.968612998227509
"440",-0.955591451851062
"441",-0.886606970331964
"442",-0.764175708761729
"443",-0.608613709398585
"444",-0.403696146792052
"445",-0.153106818003554
"446",0.124815150619182
"447",0.446757150320655
"448",0.761840572000933
"449",1.07919506187785
"450",1.37683585366256
"451",1.68793418824095
"452",1.93402404272263
"453",2.14861252385946
"454",2.29843621052871
"455",2.41088443302266
"456",2.45013583382543
"457",2.43508544230797
"458",2.37267888172549
"459",2.2072248439463
"460",2.02849761756243
"461",1.76753313578965
"462",1.44975394907414
"463",1.10970298010493
"464",0.765955974196392
"465",0.369193202073174
"466",0.0174791377978311
"467",-0.379781830978233
"468",-0.702780431343504
"469",-1.04500279871081
"470",-1.30050895659093
"471",-1.54869783205424
"472",-1.72184201050558
"473",-1.82514993722028
"474",-1.89208143179418
"475",-1.89627989273949
"476",-1.81960520699468
"477",-1.72969521407467
"478",-1.54337818594065
"479",-1.35255235194041
"480",-1.13044294437913
"481",-0.881722617576077
"482",-0.630067234074798
"483",-0.372686193061754
