"","x"
"1",2.59325176202781
"2",2.55791344709024
"3",2.45955137911755
"4",2.31372383149356
"5",2.08821241444723
"6",1.82568622926699
"7",1.54054573698841
"8",1.16948267086608
"9",0.822598990452074
"10",0.478342493937497
"11",0.109234840448274
"12",-0.217353974472035
"13",-0.537000475128359
"14",-0.831200216465917
"15",-1.0743907417146
"16",-1.23060530003638
"17",-1.37657693652978
"18",-1.43965446808655
"19",-1.44146606687726
"20",-1.4112624514807
"21",-1.30915005983613
"22",-1.16723230105692
"23",-0.997997118224235
"24",-0.79015029420278
"25",-0.570525741417108
"26",-0.319175484854855
"27",-0.0973691252205804
"28",0.114880207334873
"29",0.32366937757277
"30",0.456841737206194
"31",0.597770663179283
"32",0.669960861879301
"33",0.706393376198642
"34",0.667306827650129
"35",0.573809989474605
"36",0.44267554948287
"37",0.278065808316161
"38",0.0420733123534323
"39",-0.193048192478704
"40",-0.44569121706867
"41",-0.743189005631542
"42",-1.04444772151869
"43",-1.30380169397209
"44",-1.58571107914044
"45",-1.78023595482855
"46",-1.98273974783182
"47",-2.10187430136348
"48",-2.19184444219021
"49",-2.21498514967805
"50",-2.16883659853717
"51",-2.08665586484069
"52",-1.90345529224187
"53",-1.66941711631961
"54",-1.39074650959501
"55",-1.07300783316568
"56",-0.720630980055193
"57",-0.338858205239779
"58",0.0402076053742198
"59",0.429946242658172
"60",0.813928199635937
"61",1.16993249067022
"62",1.4885272333888
"63",1.76209026452262
"64",1.9968642625071
"65",2.15458451009417
"66",2.24770938790281
"67",2.30629651014623
"68",2.29974445659166
"69",2.19917411729453
"70",2.05910339922545
"71",1.87677220643681
"72",1.64917327749451
"73",1.38430618542178
"74",1.10517841872256
"75",0.816027262047909
"76",0.501092235765856
"77",0.199286193706161
"78",-0.0606043902260063
"79",-0.274592425826932
"80",-0.486782965995069
"81",-0.621317522168241
"82",-0.727067181570347
"83",-0.757423692448949
"84",-0.757202077361732
"85",-0.697224383313202
"86",-0.586186734181473
"87",-0.418618059622822
"88",-0.240255653926057
"89",-0.04109191529896
"90",0.189525904220431
"91",0.425178331863531
"92",0.645439694643474
"93",0.846574989270761
"94",1.02156905544282
"95",1.16720204743562
"96",1.28524470683562
"97",1.32536615816753
"98",1.3362881438532
"99",1.22035867253229
"100",1.12937114159754
"101",0.974207771066005
"102",0.73248183232968
"103",0.450244770800121
"104",0.15855915674304
"105",-0.177306690886894
"106",-0.512850748685002
"107",-0.861562169441816
"108",-1.22226825242231
"109",-1.54961277389503
"110",-1.84030912410107
"111",-2.11480978093514
"112",-2.32136912413093
"113",-2.4603418865338
"114",-2.55741881988688
"115",-2.57016721509424
"116",-2.54864046387324
"117",-2.43043677377346
"118",-2.27418733673914
"119",-2.06148801284612
"120",-1.78435393719316
"121",-1.46635308404482
"122",-1.11926055197308
"123",-0.770132729606461
"124",-0.401862898018542
"125",-0.0327447793431905
"126",0.329406520246841
"127",0.64453479130419
"128",0.91924816966006
"129",1.15602418322168
"130",1.35013225496192
"131",1.4881458419483
"132",1.55537618307199
"133",1.58215696699338
"134",1.54936936783438
"135",1.45698791264867
"136",1.34268629481003
"137",1.13732852501201
"138",0.924178231078612
"139",0.703741580900109
"140",0.458276497896449
"141",0.194291442202958
"142",0.0142619050424325
"143",-0.215026122318924
"144",-0.371440063699158
"145",-0.51789921508777
"146",-0.600076264360546
"147",-0.644753640964479
"148",-0.628314492508971
"149",-0.538973454300324
"150",-0.435773012340546
"151",-0.289348432366868
"152",-0.0727814372569512
"153",0.192376264911862
"154",0.413167816613561
"155",0.701209499993677
"156",0.966539615643602
"157",1.25004448881266
"158",1.48034483339259
"159",1.70210216442391
"160",1.87988642002926
"161",2.00913656966418
"162",2.07314429234543
"163",2.10281626759205
"164",2.07099509128863
"165",1.95225188304575
"166",1.7867800836691
"167",1.54956203890381
"168",1.29960762835915
"169",0.955951980481447
"170",0.598485772744894
"171",0.236058228886278
"172",-0.140917875828886
"173",-0.54515358820105
"174",-0.924974187567147
"175",-1.2784109440495
"176",-1.58647057790723
"177",-1.87979789396677
"178",-2.09222205670332
"179",-2.22778585633562
"180",-2.34111260092348
"181",-2.38586228430074
"182",-2.35712072745642
"183",-2.26710056419805
"184",-2.11890373535926
"185",-1.91618036700672
"186",-1.68287779123512
"187",-1.42013787969205
"188",-1.10953205629717
"189",-0.807063389076164
"190",-0.504253256009385
"191",-0.211039235023111
"192",0.0795083839720209
"193",0.300291083229029
"194",0.512703058263743
"195",0.661235251934187
"196",0.778637455826498
"197",0.828393740069907
"198",0.840095305091111
"199",0.775659325818035
"200",0.687457118119079
"201",0.530386655605917
"202",0.354195468785347
"203",0.146072333589714
"204",-0.0589154848874593
"205",-0.278082323568819
"206",-0.497324437996093
"207",-0.713125280673506
"208",-0.898614079286059
"209",-1.04869921486557
"210",-1.13352590723661
"211",-1.18179962433818
"212",-1.19498800409055
"213",-1.13809706864296
"214",-1.01419699954375
"215",-0.848357448871257
"216",-0.621364684973403
"217",-0.373872476961545
"218",-0.0734844192944286
"219",0.239686510382768
"220",0.589893966790491
"221",0.943477423587776
"222",1.29118689714429
"223",1.58044520171577
"224",1.86547546373967
"225",2.12289293253678
"226",2.31338483170306
"227",2.46859154941844
"228",2.51822231776048
"229",2.56513131440198
"230",2.49973886925584
"231",2.3705917301489
"232",2.22880387172508
"233",2.00671241063762
"234",1.70891498725859
"235",1.39576261536854
"236",1.03544488941091
"237",0.65009310631336
"238",0.294837331311229
"239",-0.0590829495607013
"240",-0.442214511189923
"241",-0.746949974319534
"242",-1.04312314480657
"243",-1.27775785164528
"244",-1.47441500811014
"245",-1.59868288737521
"246",-1.684329295648
"247",-1.70627511485897
"248",-1.6618544279037
"249",-1.55493189018089
"250",-1.41876364675515
"251",-1.23425360794527
"252",-1.03931639702266
"253",-0.807006678755982
"254",-0.561305640988025
"255",-0.314130321272226
"256",-0.0835594951305902
"257",0.134893815683802
"258",0.307652608767048
"259",0.46659274824275
"260",0.542626373868403
"261",0.59958007126854
"262",0.594268153492818
"263",0.542133031113663
"264",0.414421500075522
"265",0.269289089539648
"266",0.0759584107537773
"267",-0.123998634914488
"268",-0.382743794899036
"269",-0.643626821413806
"270",-0.924104820371975
"271",-1.17642497645683
"272",-1.3996391416065
"273",-1.62857011632674
"274",-1.80502727240607
"275",-1.91955022524398
"276",-1.96396790537022
"277",-1.97821802204171
"278",-1.95034750272933
"279",-1.8130268045745
"280",-1.65194302817743
"281",-1.4231611372089
"282",-1.14384363815834
"283",-0.825170491251187
"284",-0.45888211850744
"285",-0.0982599709927171
"286",0.2760831358234
"287",0.662991757247588
"288",1.03714938818666
"289",1.35921221500876
"290",1.69202951588741
"291",1.96641358502991
"292",2.16088974998086
"293",2.32962350221013
"294",2.40090931119951
"295",2.45179811951065
"296",2.40945707477097
"297",2.29129559058546
"298",2.15471438438105
"299",1.93256560659833
"300",1.68169501005154
"301",1.39027380218098
"302",1.0820978938683
"303",0.794222483743767
"304",0.472162370510368
"305",0.18018300846378
"306",-0.115271263188295
"307",-0.354327476308987
"308",-0.571989808604494
"309",-0.736094093769377
"310",-0.853752845187752
"311",-0.90143980256073
"312",-0.90538203857945
"313",-0.857977311962182
"314",-0.770761020166947
"315",-0.624378641751867
"316",-0.451255423942539
"317",-0.270275209620935
"318",-0.0464364217906794
"319",0.182039919358261
"320",0.398110632176472
"321",0.582703286209511
"322",0.783366131564744
"323",0.917584210255196
"324",1.00375484411712
"325",1.04160137194989
"326",1.07876513787235
"327",1.01139850917593
"328",0.916053500538685
"329",0.734150304583962
"330",0.542083090237456
"331",0.256105175000332
"332",-0.03313442921662
"333",-0.329917741558605
"334",-0.667839422342072
"335",-1.00451440789341
"336",-1.31101908523211
"337",-1.62079397893505
"338",-1.90853836030972
"339",-2.12946880566294
"340",-2.29721278177984
"341",-2.45535344259454
"342",-2.51679674891972
"343",-2.51742359553442
"344",-2.45971660998626
"345",-2.32073613053646
"346",-2.14372777662416
"347",-1.88948954921681
"348",-1.61429932844796
"349",-1.26096894043166
"350",-0.936655312986289
"351",-0.538342052017082
"352",-0.159477068505446
"353",0.202912681650939
"354",0.553758318464723
"355",0.877246552842924
"356",1.17396530497741
"357",1.40583756266629
"358",1.5930036788097
"359",1.7357538551775
"360",1.8062996041427
"361",1.79113842677979
"362",1.74594128993764
"363",1.67391155292318
"364",1.50467022505877
"365",1.30992391427243
"366",1.08574150271011
"367",0.854558401376734
"368",0.612677277972084
"369",0.37290269739331
"370",0.122899631277398
"371",-0.103638078554763
"372",-0.289603650306951
"373",-0.427982600944564
"374",-0.530922409074256
"375",-0.565637356102815
"376",-0.582862591455338
"377",-0.519498113083766
"378",-0.407388986105013
"379",-0.270818582715422
"380",-0.0768295417670091
"381",0.129017401039838
"382",0.374670980204433
"383",0.62630689549071
"384",0.877736940626907
"385",1.14356660135268
"386",1.36047216539129
"387",1.54748599457428
"388",1.70050957696849
"389",1.81502622355644
"390",1.87113802858359
"391",1.8605901113584
"392",1.80868681728309
"393",1.68215467629333
"394",1.49660996476423
"395",1.27500624073552
"396",0.973081038485034
"397",0.652590383297495
"398",0.31141480389426
"399",-0.0554969815814425
"400",-0.429842151969245
"401",-0.825535609583606
"402",-1.16853227989863
"403",-1.52271727522827
"404",-1.80681259380328
"405",-2.07201857959221
"406",-2.24867152204752
"407",-2.39515807732872
"408",-2.4843759644084
"409",-2.45153235370716
"410",-2.41064463247361
"411",-2.31263261726585
"412",-2.12831722572235
"413",-1.9385519144071
"414",-1.64274956381287
"415",-1.36753990617083
"416",-1.02359378034839
"417",-0.705088549517032
"418",-0.378705075699048
"419",-0.0967847835257799
"420",0.208948225471277
"421",0.457034358234427
"422",0.66476759055962
"423",0.835823157159379
"424",0.929796037246179
"425",1.0001239777117
"426",0.972616391809414
"427",0.946648733545769
"428",0.844001888930633
"429",0.719684073713988
