"","x"
"1",2.58821208980233
"2",2.54520624315295
"3",2.45708787362363
"4",2.3212646926565
"5",2.09547955600895
"6",1.82924372480739
"7",1.51344803323177
"8",1.16558810386513
"9",0.821651509008645
"10",0.481461437184921
"11",0.105282780608954
"12",-0.233715362632318
"13",-0.559814280909819
"14",-0.820747338933475
"15",-1.05230426012836
"16",-1.2523125101529
"17",-1.35864914082448
"18",-1.44240702005604
"19",-1.46114235621931
"20",-1.39731835447439
"21",-1.30770818184671
"22",-1.18881418629132
"23",-1.00481577657474
"24",-0.782676975854836
"25",-0.567115558471059
"26",-0.313413407729589
"27",-0.101262211656482
"28",0.12388735783566
"29",0.312196257141734
"30",0.460343156651506
"31",0.603169443589794
"32",0.666011921291912
"33",0.700307438371299
"34",0.67699369781957
"35",0.585254096686844
"36",0.4526060091675
"37",0.284826825138625
"38",0.0537159112203758
"39",-0.182230339906232
"40",-0.447301515549215
"41",-0.736221646307384
"42",-1.0245643853983
"43",-1.31350104431512
"44",-1.55902374925206
"45",-1.80098361496659
"46",-1.9701582019471
"47",-2.12451561796776
"48",-2.19371950567468
"49",-2.22323022803474
"50",-2.16844661131879
"51",-2.07497701771606
"52",-1.87506195697134
"53",-1.66651583965082
"54",-1.40212860456468
"55",-1.07936684830283
"56",-0.73484344473371
"57",-0.345907185289052
"58",0.058114136912878
"59",0.434355213264189
"60",0.831236771605318
"61",1.16997544539392
"62",1.48843524107223
"63",1.76985937428688
"64",1.98775210307008
"65",2.17229373167449
"66",2.27105532327696
"67",2.30933382415022
"68",2.28700858560881
"69",2.20601414397781
"70",2.06805697398499
"71",1.86721922392993
"72",1.64221769414524
"73",1.37893708476697
"74",1.09804552567615
"75",0.801115190231754
"76",0.48570082882588
"77",0.222716219815365
"78",-0.0592721041585593
"79",-0.270268618552273
"80",-0.469400442530783
"81",-0.630910870067788
"82",-0.703488854640052
"83",-0.753519115391115
"84",-0.75203914603284
"85",-0.67668467615214
"86",-0.586066182334289
"87",-0.433389135142695
"88",-0.246401193417741
"89",-0.0273882052973789
"90",0.196360339781345
"91",0.402453633722188
"92",0.654956050604512
"93",0.845252162539059
"94",1.03879705627385
"95",1.1844705330684
"96",1.2814178161272
"97",1.30535547840506
"98",1.31823835165203
"99",1.2453329083022
"100",1.12178059703366
"101",0.944745692930746
"102",0.7425971258618
"103",0.451480760854448
"104",0.154503162406027
"105",-0.172307533349613
"106",-0.533496850017022
"107",-0.863001076103035
"108",-1.21722617010253
"109",-1.54676374477801
"110",-1.85391217073418
"111",-2.0964646529911
"112",-2.31698465331446
"113",-2.45940482350498
"114",-2.57588076647153
"115",-2.59132362719643
"116",-2.57161079921894
"117",-2.43948265155309
"118",-2.29273290517067
"119",-2.04968777768438
"120",-1.77328944534176
"121",-1.48432946724932
"122",-1.12894002609794
"123",-0.801047768639799
"124",-0.392404609025345
"125",-0.031884500890529
"126",0.30546185854123
"127",0.639770469989215
"128",0.929581782397716
"129",1.16034261686037
"130",1.33938218797926
"131",1.48922332718345
"132",1.55657915367874
"133",1.5868843711689
"134",1.54028985470822
"135",1.42849228989213
"136",1.32052665520496
"137",1.12808013147071
"138",0.926132963198338
"139",0.702292960789024
"140",0.465480842455281
"141",0.208601780213323
"142",-0.00795568688533567
"143",-0.205153318454665
"144",-0.386007066533755
"145",-0.515849112883035
"146",-0.585755982480934
"147",-0.638619571086724
"148",-0.625103169845114
"149",-0.54971543014405
"150",-0.430945218433774
"151",-0.280316881647538
"152",-0.071221481618458
"153",0.16329157541696
"154",0.429012766029884
"155",0.701023491494804
"156",0.987368367285577
"157",1.25557445410378
"158",1.46575904221214
"159",1.69986108535433
"160",1.87230434846796
"161",2.01477366997244
"162",2.07953181162482
"163",2.10965853287246
"164",2.05423214037955
"165",1.95217458292352
"166",1.77583277624566
"167",1.55263985859431
"168",1.27461535943614
"169",0.979122537658025
"170",0.604033532176715
"171",0.228727900785515
"172",-0.152383783208973
"173",-0.55455749528141
"174",-0.927943960498829
"175",-1.26859476382953
"176",-1.59963778845205
"177",-1.85450453955591
"178",-2.0804271388907
"179",-2.24444902581914
"180",-2.35650119481313
"181",-2.39488661997109
"182",-2.36551584112281
"183",-2.26702722095143
"184",-2.099072293344
"185",-1.93231318071714
"186",-1.68387840256806
"187",-1.40824184462274
"188",-1.10868272944744
"189",-0.799124928279069
"190",-0.497251501196438
"191",-0.205043485742228
"192",0.0546237657364303
"193",0.318423626038397
"194",0.520916017870389
"195",0.658546912624777
"196",0.782384468030893
"197",0.831830537543188
"198",0.830234234816469
"199",0.775846694555464
"200",0.674684396901558
"201",0.521617199082306
"202",0.357211215094737
"203",0.166256774077204
"204",-0.058057845158774
"205",-0.294445808054599
"206",-0.530170741889487
"207",-0.717273608810647
"208",-0.891953398916819
"209",-1.04012382514364
"210",-1.15729491139134
"211",-1.20201471903966
"212",-1.16813609425589
"213",-1.1265752897826
"214",-1.00746962087187
"215",-0.855490553160247
"216",-0.625484595895927
"217",-0.369236506211954
"218",-0.075238266628215
"219",0.242882746670841
"220",0.585128542369642
"221",0.92014197069949
"222",1.26693769562624
"223",1.55856876365862
"224",1.86044449366072
"225",2.13323335031147
"226",2.32392585625696
"227",2.4698828164253
"228",2.53766195698887
"229",2.55456583761917
"230",2.52100573393695
"231",2.41065984893996
"232",2.22586549941704
"233",1.98727480315943
"234",1.72264390781103
"235",1.39495510763888
"236",1.0645249541726
"237",0.678014137918104
"238",0.2730923565541
"239",-0.0712079994948503
"240",-0.411186889804062
"241",-0.753468228056925
"242",-1.03748382525631
"243",-1.27174688654241
"244",-1.46379698891671
"245",-1.62767063033691
"246",-1.68919200162061
"247",-1.69658554066894
"248",-1.67238805386583
"249",-1.55306235856595
"250",-1.44026111765956
"251",-1.2334601756078
"252",-1.04895659249388
"253",-0.789704081047361
"254",-0.537302467859259
"255",-0.297953711388767
"256",-0.0751986660334037
"257",0.131110290552634
"258",0.333420702320962
"259",0.451810113962711
"260",0.545453444051654
"261",0.591747926514156
"262",0.593837332083893
"263",0.540726649303993
"264",0.451333005762952
"265",0.268045725936844
"266",0.103488469485368
"267",-0.145797729333803
"268",-0.373478832003805
"269",-0.657751786196324
"270",-0.926235051069111
"271",-1.18583119304225
"272",-1.40433894402431
"273",-1.62533976137042
"274",-1.79782154791372
"275",-1.92888583022173
"276",-1.97420425898632
"277",-1.986973510847
"278",-1.94650597338977
"279",-1.82162719619948
"280",-1.63715618987089
"281",-1.41531662222058
"282",-1.14188388368899
"283",-0.83216920016206
"284",-0.473005183585216
"285",-0.0903468468600901
"286",0.303072805372982
"287",0.656937358597507
"288",1.04350900562672
"289",1.37080154497304
"290",1.69622275135965
"291",1.95762934895767
"292",2.17262813834985
"293",2.35422703675015
"294",2.44074906679667
"295",2.46048217422342
"296",2.39834023479483
"297",2.32953107653101
"298",2.14742590104763
"299",1.94521795276945
"300",1.66974631913419
"301",1.41025016544084
"302",1.09094702563908
"303",0.780973582960618
"304",0.45772617082883
"305",0.172351857956076
"306",-0.111547132675465
"307",-0.365365311418005
"308",-0.557332573772279
"309",-0.733894480418159
"310",-0.864502762846971
"311",-0.896986193145066
"312",-0.906590749612869
"313",-0.832881883640778
"314",-0.738507145088692
"315",-0.63275323977342
"316",-0.459005291588434
"317",-0.252826930173012
"318",-0.0287798739811566
"319",0.192987310968577
"320",0.398860854398661
"321",0.601784526240353
"322",0.75891610355953
"323",0.919839728931572
"324",1.01522393610051
"325",1.06797849546633
"326",1.05305723204922
"327",1.01108655728617
"328",0.901981948949076
"329",0.733297859772559
"330",0.546752031410899
"331",0.284034715166158
"332",-0.0110226856095187
"333",-0.336883287643067
"334",-0.670383780581578
"335",-0.999684658945385
"336",-1.31676210262198
"337",-1.62944089302849
"338",-1.88011574573701
"339",-2.13619651191596
"340",-2.32603064722328
"341",-2.42302073423704
"342",-2.51739481091856
"343",-2.50902721071642
"344",-2.44438827311098
"345",-2.31485484227618
"346",-2.12696412809317
"347",-1.89145253852829
"348",-1.60321221755021
"349",-1.2523503580208
"350",-0.916021663260609
"351",-0.546485976373722
"352",-0.154901577548178
"353",0.197827443872938
"354",0.553497911646366
"355",0.868449034072852
"356",1.16733034013334
"357",1.42210404604525
"358",1.57915738165583
"359",1.72376327978132
"360",1.78313872145457
"361",1.80222383858856
"362",1.73219013467434
"363",1.6490866109881
"364",1.49294157641036
"365",1.30984991468911
"366",1.10101055884838
"367",0.866785213686269
"368",0.579073490965656
"369",0.341335559268636
"370",0.123389353283388
"371",-0.0972844653692344
"372",-0.286775414760827
"373",-0.409423124602589
"374",-0.534243889488413
"375",-0.569672528545325
"376",-0.56483365158283
"377",-0.522711961086783
"378",-0.41240376623696
"379",-0.292402130208826
"380",-0.0901715786261332
"381",0.129869160233295
"382",0.366250956336157
"383",0.646877491561394
"384",0.877226084038224
"385",1.13323245635431
"386",1.34575712060229
"387",1.54130361383062
"388",1.70775265187384
"389",1.81825753770862
"390",1.86523366015198
"391",1.85979114573708
"392",1.79635992296472
"393",1.6792668831769
"394",1.4889269763102
"395",1.26291479046713
"396",0.974088275630002
"397",0.653255509794351
"398",0.310637578876342
"399",-0.0595795756201204
"400",-0.430865320050447
"401",-0.819563650441737
"402",-1.17804418943873
"403",-1.50874476395859
"404",-1.82269774930701
"405",-2.06354607220807
"406",-2.27732963225424
"407",-2.41245647512742
"408",-2.45531343369419
"409",-2.49601297596701
"410",-2.41991061031063
"411",-2.30636247520022
"412",-2.1389723638683
"413",-1.90837813850024
"414",-1.62783296091285
"415",-1.37128712118421
"416",-1.03712730457644
"417",-0.697629140097532
"418",-0.413289763873194
"419",-0.0837652014974943
"420",0.192338749281049
"421",0.455552704171033
"422",0.65074948992241
"423",0.822200882042983
"424",0.929712024263904
"425",0.974004789255057
"426",0.979975100950464
"427",0.917795440524465
"428",0.83187018448694
"429",0.709430576395875
"430",0.524901217342589
"431",0.338981976909462
"432",0.139566963722017
"433",-0.101363596346225
"434",-0.307823043571127
"435",-0.502037485183587
"436",-0.697763760215876
"437",-0.827072687544983
"438",-0.907169772043536
"439",-0.944556540670858
"440",-0.950077708091959
"441",-0.902637277715308
"442",-0.779377757361229
"443",-0.605964065840976
"444",-0.413523123658329
"445",-0.163122112287362
"446",0.151391159940445
"447",0.423909466773054
"448",0.756727763871078
"449",1.05489255573197
"450",1.37562247770647
"451",1.67671016324502
"452",1.92936095707968
"453",2.14237976145706
"454",2.3067636684275
"455",2.42845991374061
"456",2.46752966637584
"457",2.45593980381559
"458",2.33647486901939
"459",2.21993242974462
"460",2.00591563750395
"461",1.73637204795825
"462",1.4479460794426
"463",1.10325819096807
"464",0.769693477274537
"465",0.392559362301893
"466",0.00229456140084891
"467",-0.372419739433385
"468",-0.706764850961828
"469",-1.03661127613659
"470",-1.30697591348955
"471",-1.54433422470852
"472",-1.72490757386006
"473",-1.83849187589816
"474",-1.90888823379257
"475",-1.90296170945923
"476",-1.84129818250093
"477",-1.71579814569367
"478",-1.55581953710843
"479",-1.36925863262651
"480",-1.14195870401154
"481",-0.860700700102139
"482",-0.616013070248003
"483",-0.368806548459413
"484",-0.121737927432166
"485",0.0805984139680211
"486",0.278769344108285
"487",0.432911145788164
"488",0.506178115482289
"489",0.533353668760811
"490",0.556101455058949
"491",0.490105104313445
"492",0.400053486855517
"493",0.246480724096859
"494",0.0826642984390217
"495",-0.143708130240011
"496",-0.367971438394626
"497",-0.611739950669915
"498",-0.857057352748212
"499",-1.08883327790716
"500",-1.299067611374
"501",-1.49899729470874
"502",-1.62116211568683
"503",-1.72601501136741
"504",-1.75939767076238
"505",-1.74020901079815
"506",-1.66400825303356
"507",-1.54425507013218
"508",-1.33551133279636
"509",-1.08515154207757
"510",-0.794000959509633
"511",-0.46805668612258
"512",-0.126961842560776
"513",0.247975884878495
"514",0.627513332665053
"515",0.987230824684532
"516",1.32114030034398
"517",1.65288169316288
"518",1.94025477156734
"519",2.15397854188078
"520",2.34201856182613
"521",2.4644581463303
"522",2.50167795413871
"523",2.48988685674861
"524",2.4054557087182
"525",2.28550612226777
"526",2.10789168038022
"527",1.84951591631871
"528",1.55679058924014
"529",1.26786376180622
"530",0.932949577159726
"531",0.600870208285335
"532",0.277919767572687
"533",-0.0197269314642733
"534",-0.31497249279212
"535",-0.55598319575307
"536",-0.776401365661063
"537",-0.914547256781439
"538",-1.03476518897763
"539",-1.09140845436196
"540",-1.06248057072207
"541",-1.01310670483809
"542",-0.909714011577902
"543",-0.759116823069146
"544",-0.585949532503404
