"","x"
"1",2.59785804752356
"2",2.56864202168266
"3",2.4625588592668
"4",2.32253876365241
"5",2.08055608076241
"6",1.82232072134247
"7",1.52780894894955
"8",1.19290908492647
"9",0.825585380621764
"10",0.474319497990153
"11",0.114987443456939
"12",-0.238222320197329
"13",-0.549931273799783
"14",-0.824211295780763
"15",-1.07071615811096
"16",-1.23343493258609
"17",-1.37582845415998
"18",-1.44332047106098
"19",-1.44457892530611
"20",-1.40779335237162
"21",-1.32840175415929
"22",-1.17847866165873
"23",-0.99451682178508
"24",-0.805958011875143
"25",-0.557562301797959
"26",-0.330170478873312
"27",-0.0865463227074158
"28",0.114693456856955
"29",0.321400706033253
"30",0.489771318271191
"31",0.579546010571537
"32",0.661425737194789
"33",0.671262884453279
"34",0.655888455140015
"35",0.58643096338916
"36",0.452714785419989
"37",0.290610494536628
"38",0.0524164950188254
"39",-0.193036381145207
"40",-0.468606539843969
"41",-0.746153696744272
"42",-1.03426945406491
"43",-1.30333160369957
"44",-1.55739930502538
"45",-1.78212858094572
"46",-1.98127730621678
"47",-2.1023035449768
"48",-2.19612888134531
"49",-2.2161985849463
"50",-2.18297149610305
"51",-2.06539759509629
"52",-1.90420989848553
"53",-1.67081850628382
"54",-1.39682262218868
"55",-1.07985544803466
"56",-0.719050400319546
"57",-0.326195027652927
"58",0.0505591417770167
"59",0.427073422762801
"60",0.810530097662922
"61",1.17797013434559
"62",1.4876532278849
"63",1.78000374953362
"64",1.9948219436983
"65",2.15641775934934
"66",2.27274427511207
"67",2.30885674797721
"68",2.30773501979942
"69",2.21470485997602
"70",2.0525561530524
"71",1.86691276986417
"72",1.65652339115371
"73",1.38559288410667
"74",1.08257729713804
"75",0.799434527862267
"76",0.510411973457542
"77",0.21922135162188
"78",-0.0654034423574215
"79",-0.273490284596037
"80",-0.45891847793368
"81",-0.605471709039518
"82",-0.71583204006854
"83",-0.749977771426491
"84",-0.753534523593375
"85",-0.698072677304468
"86",-0.593565722054275
"87",-0.444221552152949
"88",-0.255012132153432
"89",-0.0388699976859717
"90",0.185678012661719
"91",0.441490359094188
"92",0.645163511571755
"93",0.839728356366793
"94",1.02783191416516
"95",1.18324573019571
"96",1.26281744817013
"97",1.31313427944679
"98",1.31987072260692
"99",1.25317765497502
"100",1.13678053925534
"101",0.960769192515538
"102",0.743007988024397
"103",0.455545898290001
"104",0.14988480136177
"105",-0.1654059317067
"106",-0.52412557739237
"107",-0.872549217267575
"108",-1.22432242541848
"109",-1.53083340018968
"110",-1.85359712323603
"111",-2.1283237517767
"112",-2.33205580802992
"113",-2.47562306967655
"114",-2.57293709433895
"115",-2.59228532106558
"116",-2.54634499186768
"117",-2.44913254145827
"118",-2.2897231035612
"119",-2.07695031280371
"120",-1.77726617039058
"121",-1.49131582459128
"122",-1.125369288182
"123",-0.753442190189848
"124",-0.398138898974671
"125",-0.0160456440064386
"126",0.318619797114415
"127",0.654619112964894
"128",0.911608014958567
"129",1.17323543732459
"130",1.3530807529458
"131",1.47765972161424
"132",1.55655935298208
"133",1.57732983701594
"134",1.5401595297621
"135",1.44051446072488
"136",1.31517432637899
"137",1.15555246261856
"138",0.921606229416526
"139",0.710399743722451
"140",0.460386709343959
"141",0.226500317339986
"142",-0.000886337282178253
"143",-0.211339621543868
"144",-0.361749046593489
"145",-0.500905278333788
"146",-0.581240738147184
"147",-0.620315286706184
"148",-0.631668453938489
"149",-0.554975127401041
"150",-0.451955031335937
"151",-0.291942788438908
"152",-0.0739092815472441
"153",0.16029209416797
"154",0.412475472967624
"155",0.705535865560743
"156",0.98139695178567
"157",1.26294188771115
"158",1.4769950447511
"159",1.69795764646001
"160",1.87500633684195
"161",2.00823899590731
"162",2.10508980236587
"163",2.0909992073717
"164",2.0472775493594
"165",1.97081061794002
"166",1.77890927938113
"167",1.56204603704059
"168",1.27386732571539
"169",0.955060356245782
"170",0.619573603903514
"171",0.241889272284834
"172",-0.151178388162626
"173",-0.544809635692436
"174",-0.90929693873338
"175",-1.28488390466112
"176",-1.59419498470867
"177",-1.8648245616112
"178",-2.0603904354533
"179",-2.25318228228976
"180",-2.33379590725898
"181",-2.38709427365996
"182",-2.36489723128892
"183",-2.26978831212796
