"","x"
"1",2.59038552131132
"2",2.55737847185432
"3",2.46815313406225
"4",2.30028221210194
"5",2.07788594784994
"6",1.82466547829869
"7",1.5292249428407
"8",1.17949304604831
"9",0.846896421436634
"10",0.469897976977274
"11",0.111427459683982
"12",-0.238762327063302
"13",-0.54725665601832
"14",-0.811786027873118
"15",-1.06990641794821
"16",-1.23546818913893
"17",-1.37188961354339
"18",-1.43669653850515
"19",-1.47217681571523
"20",-1.4100956123259
"21",-1.32420003186547
"22",-1.18972749055936
"23",-0.996833282355777
"24",-0.783816825561759
"25",-0.553579052566622
"26",-0.336117212533777
"27",-0.0934641815727936
"28",0.0996387761796828
"29",0.306451992997009
"30",0.49108585247861
"31",0.598635208648712
"32",0.677597047374159
"33",0.678612115826851
"34",0.666979405109288
"35",0.590863820605855
"36",0.456443687691384
"37",0.267573047514894
"38",0.0397912913939213
"39",-0.183872680271393
"40",-0.460733180992326
"41",-0.743129232511996
"42",-1.02456357724473
"43",-1.30546969344431
"44",-1.56125529915515
"45",-1.77910905666078
"46",-1.96998151043885
"47",-2.13011509719749
"48",-2.17994227612165
"49",-2.22839454831671
"50",-2.18663470142639
"51",-2.0654489546869
"52",-1.89248054380513
"53",-1.67226873655456
"54",-1.40196888941358
"55",-1.07905801652681
"56",-0.714333854830427
"57",-0.349338007846978
"58",0.0426366644139114
"59",0.448215155709652
"60",0.814989325581794
"61",1.18894274889724
"62",1.48288593232454
"63",1.76803978110049
"64",1.98580517515978
"65",2.17175601353348
"66",2.25821738115971
"67",2.32450279196244
"68",2.29158371373382
"69",2.18650020503534
"70",2.06515562017479
"71",1.88254205972826
"72",1.64334890792785
"73",1.37380228916932
"74",1.07566543386838
"75",0.811286534439967
"76",0.519906178051682
"77",0.235543023971221
"78",-0.0457186421335819
"79",-0.273448883656639
"80",-0.47269609972692
"81",-0.619719742980576
"82",-0.716252350211708
"83",-0.741476048682068
"84",-0.752262390432823
"85",-0.702487496234124
"86",-0.573863251648813
"87",-0.437317059853654
"88",-0.257393547024538
"89",-0.0571825916742947
"90",0.185203431262213
"91",0.42001118874449
"92",0.630843517907519
"93",0.850799085523394
"94",1.01931776221456
"95",1.17930800159417
"96",1.27651813034951
"97",1.32308347431758
"98",1.3083503845819
"99",1.25158134390004
"100",1.13245934409329
"101",0.956567627791357
"102",0.726978129077651
"103",0.464420094486104
"104",0.161145250585032
"105",-0.154843439750324
"106",-0.528356578652482
"107",-0.883297918493612
"108",-1.20855165664108
"109",-1.54332428263932
"110",-1.83771387711717
"111",-2.11658253426897
"112",-2.31586523705999
"113",-2.45676339069283
"114",-2.57168430271137
"115",-2.58702146866253
"116",-2.54694060204822
"117",-2.47055708501943
"118",-2.2938888371213
"119",-2.05426622182837
"120",-1.78413029973059
"121",-1.45983196635828
"122",-1.12139933409582
"123",-0.77728121832913
"124",-0.405587696793107
"125",-0.0367909516824081
"126",0.317699083487807
"127",0.630515120165839
"128",0.931129285398736
"129",1.16951457219596
"130",1.35545527161587
"131",1.50355739792906
"132",1.5801062955215
"133",1.58640462437346
"134",1.56942479386394
"135",1.44509627416891
"136",1.30799755291962
"137",1.14981423488898
"138",0.919795720943624
"139",0.698881444724524
"140",0.478223319470563
"141",0.212002017489917
"142",-0.00958994536023788
"143",-0.202403373856057
"144",-0.370862860141895
"145",-0.512412605799638
"146",-0.595275895530159
"147",-0.630579348802115
"148",-0.646611759650637
"149",-0.550322566726507
"150",-0.445904784652577
"151",-0.268847561695072
"152",-0.0607432455545802
"153",0.165031762950888
"154",0.41557272571982
"155",0.698442031653251
"156",0.977457652243066
"157",1.25178105531144
"158",1.50001928876719
"159",1.68852989450164
"160",1.88036833304726
"161",2.01870248267494
"162",2.0816624237831
"163",2.09152190052043
"164",2.06164832236097
"165",1.94191576977227
"166",1.78965249431042
"167",1.56217887214642
"168",1.25558876337869
"169",0.97596717880353
"170",0.627454100714709
"171",0.23786633376045
"172",-0.16931743491636
"173",-0.537331221094497
"174",-0.92525031156044
"175",-1.27918724420227
"176",-1.58523859871013
"177",-1.88093145765573
"178",-2.07188028770633
"179",-2.24473745178826
"180",-2.35086549271413
"181",-2.37840897328564
"182",-2.34272671565333
"183",-2.26431798421419
"184",-2.12033831889245
"185",-1.93536756956997
"186",-1.67279567538735
"187",-1.39206411389369
"188",-1.13811314498583
"189",-0.823158409010036
"190",-0.521549747207931
"191",-0.217240695014666
"192",0.0671500911401947
"193",0.317439686658082
"194",0.524390021842689
"195",0.682847109838453
"196",0.788700139925781
"197",0.835639726201358
"198",0.83090801586731
"199",0.771490410121906
"200",0.704140341826644
"201",0.513664083353286
"202",0.380078198706934
"203",0.151847718561578
"204",-0.0685803692450757
"205",-0.278845630708699
"206",-0.51135781424359
"207",-0.719735723616759
"208",-0.898676984319006
"209",-1.03693991149396
"210",-1.11747738714749
"211",-1.19313440579332
"212",-1.20222292516484
"213",-1.13400309746915
"214",-1.01777426347914
"215",-0.841989961816892
"216",-0.629753695984887
"217",-0.357893885545508
"218",-0.0659530265263799
"219",0.236583444856229
"220",0.574390345972349
"221",0.909868809094661
"222",1.25660919894036
"223",1.57449425760625
"224",1.86358150481324
"225",2.11667236924715
"226",2.32396262470849
"227",2.45748120733842
"228",2.53565569575576
"229",2.55619749768614
"230",2.52131508994574
"231",2.40022095255507
"232",2.21832742204786
"233",1.98546307150044
"234",1.71410868067018
"235",1.38999857444307
"236",1.04052401893277
"237",0.675880842441727
"238",0.305488745726748
"239",-0.0793711229055283
"240",-0.427364684189514
"241",-0.739616891388737
"242",-1.04098752829387
"243",-1.28169708393144
"244",-1.48671209232782
"245",-1.61298638763257
"246",-1.67007919853028
"247",-1.70868490501905
"248",-1.67469691776019
"249",-1.58282113663514
"250",-1.41016370235157
"251",-1.23178081523448
"252",-1.017307319198
"253",-0.785591225076979
"254",-0.552857067927416
"255",-0.305661702434483
"256",-0.0728385354184341
"257",0.147282299827784
"258",0.306349898940613
"259",0.444832141758334
"260",0.557628396414245
"261",0.603429728627065
"262",0.590517867695459
"263",0.542231726317442
"264",0.422065308438431
"265",0.269094810375763
"266",0.075788961011602
"267",-0.14446696142512
"268",-0.397757044049832
"269",-0.644573381694563
"270",-0.935605236371697
"271",-1.17459173791349
"272",-1.40945789339714
"273",-1.62802163477296
