"","BiasXP_TBATS","VarianceXP_TBATS","CPUtimeXP_TBATS"
"66",-0.46735471730034,0.569191533207498,NA
"67",-0.440793820642074,0.509877754905621,NA
"68",-0.410145337721871,0.445731650467913,NA
"69",-0.375396577439078,0.378584074617683,NA
"70",-0.336597496216718,0.310552884912221,NA
"71",-0.293863457727482,0.244007665204541,NA
"72",-0.247376656121585,0.181512659396118,NA
"73",-0.197386665187054,0.125743146410206,NA
"74",-0.144210468775351,0.0793724183268208,NA
"75",-0.0882321397638207,0.0449308245199778,NA
"76",-0.0299021052829828,0.0246442879035965,NA
"77",0.0302642889528574,0.0202657364280729,NA
"78",0.091689377579618,0.0329172762208506,NA
"79",0.153737489350335,0.0629623940834704,NA
"80",0.215721508718269,0.109925627736431,NA
"81",0.276912088241117,0.172472445161358,NA
"82",0.336549688717151,0.248455488808218,NA
"83",0.393859332778212,0.335025899701476,NA
"84",0.448067643810046,0.428801006800463,NA
"85",0.498421451660078,0.526072967524957,NA
"86",0.544207022558205,0.623037714334899,NA
"87",0.584768845707301,0.716020651778745,NA
"88",0.619526900506986,0.801675790978769,NA
"89",0.647991436181772,0.877138871302815,NA
"90",0.669774502361008,0.940122232622369,NA
"91",0.684597743599255,0.988948604045738,NA
"92",0.692296273342928,1.0225307127649,NA
"93",0.692818732024899,1.04031165211391,NA
"94",0.686223873586188,1.04218565901317,NA
"95",0.672674189221187,1.028419563585,NA
"96",0.652427155442663,0.999591871685202,NA
"97",0.625824690194478,0.956560169520001,NA
"98",0.593281333759654,0.900459656226338,NA
"99",0.555271568828449,0.832727567971824,NA
"100",0.512316588056157,0.755141407880812,NA
"101",0.464970737450375,0.669854395176878,NA
"102",0.413807831569537,0.579410255491395,NA
"103",0.359407560720985,0.486721797141313,NA
"104",0.302342286215518,0.395003413682861,NA
"105",0.243164628671652,0.307655737404677,NA
"106",0.182396367833932,0.228109543211384,NA
"107",0.120519257180532,0.159643827490601,NA
"108",0.0579683812779573,0.105198179867031,NA
"109",-0.00487137503691311,0.0672012197822766,NA
"110",-0.0676653292413596,0.0474349074272067,NA
"111",-0.130125299596606,0.0469495676001523,NA
"112",-0.192002329941994,0.0660374562582759,NA
"113",-0.253076307437378,0.104264692082363,NA
"114",-0.313143261690247,0.160553361795763,NA
"115",-0.372001395298098,0.233298595533077,NA
"116",-0.429437057030725,0.320500504810747,NA
"117",-0.485211902245848,0.419889208580005,NA
"118",-0.539052380605361,0.529023564672773,NA
"119",-0.590642458458703,0.645350732377141,NA
"120",-0.639620151098533,0.766223281925739,NA
"121",-0.685578051978311,0.888881171831271,NA
"122",-0.728067654158485,1.01041497033137,NA
"123",-0.766606916526723,1.12773196688232,NA
"124",-0.800690279116852,1.23754715630097,NA
"125",-0.829800209097844,1.33641675478924,NA
"126",-0.853419373124258,1.42082436846495,NA
"127",-0.871042673253372,1.48732111553991,NA
"128",-0.882188623117592,1.53271257268026,NA
"129",-0.886409834189211,1.55427833413447,NA
"130",-0.883302676369961,1.55000452864318,NA
"131",-0.872516420729553,1.51880586630827,NA
"132",-0.853762321431597,1.46071191813962,NA
"133",-0.826823120791288,1.37699296784494,NA
"134",-0.791563357960467,1.27020463708063,NA
"135",-0.747940641356088,1.14413787302676,NA
"136",-0.696017740295382,1.00367120739719,NA
"137",-0.635975009367682,0.85453386158386,NA
"138",-0.568122333842867,0.702999090971198,NA
"139",-0.492909528613317,0.555535044657577,NA
"140",-0.410933980128913,0.418444065652572,NA
"141",-0.32294431809308,0.297520593057552,NA
"142",-0.22983904909287,0.197753452810076,NA
"143",-0.132659364748865,0.123091636853104,NA
"144",-0.0325757212258308,0.0762849472478165,NA
"145",0.0691317697568491,0.0588030758352046,NA
"146",0.171098647020143,0.0708294551791479,NA
"147",0.271906202302064,0.111320117150149,NA
"148",0.370115152107492,0.178113473852126,NA
"149",0.464301437411423,0.268075053536763,NA
"150",0.553092616897958,0.37726217642648,NA
"151",0.635203342930816,0.501097130397301,NA
"152",0.70946852894313,0.634542634019029,NA
"153",0.774873002665968,0.77227870753162,NA
"154",0.830576658502829,0.908883862412667,NA
"155",0.875934344142533,1.03902457675719,NA
"156",0.910509918927299,1.15765500394744,NA
"157",0.934084093929623,1.26022433434181,NA
"158",0.946655807794205,1.34288342508995,NA
"159",0.948437020638463,1.40267672401127,NA
"160",0.939840940072448,1.43770152545798,NA
"161",0.921463849618876,1.44721526221788,NA
"162",0.894060907239201,1.43167348115784,NA
"163",0.858516527643747,1.39268651151413,NA
"164",0.815810251163444,1.33289119750841,NA
"165",0.766979314846179,1.25574439261677,NA
"166",0.713079446462691,1.16525558272672,NA
"167",0.655145659466739,1.06568506910441,NA
"168",0.594154994742244,0.961239764762691,NA
"169",0.530993196009639,0.855799626733028,NA
"170",0.466427194542172,0.752703822608679,NA
"171",0.401085006464509,0.654617676057822,NA
"172",0.335444223515793,0.563490717512994,NA
"173",0.269829736344039,0.480604473541839,NA
"174",0.204420715686376,0.406697471470466,NA
"175",0.139266249491784,0.342145477970206,NA
"176",0.0743084548207026,0.287168128004899,NA
"177",0.00941140897174086,0.242029624200285,NA
"178",-0.0556060810360043,0.207201807479656,NA
"179",-0.120936002225213,0.183463031427892,NA
"180",-0.186747056173509,0.17191565497401,NA
"181",-0.253152890513789,0.173917377541833,NA
"182",-0.320184240910215,0.190934948341465,NA
"183",-0.387766191007953,0.224340443659354,NA
"184",-0.455701341499537,0.275178135758,NA
"185",-0.523659288238311,0.343932846176986,NA
"186",-0.591172482254612,0.430328807018987,NA
"187",-0.657638304387812,0.533182752859575,NA
"188",-0.722327038675647,0.650327947536941,NA
"189",-0.784395358383121,0.778618506792672,NA
"190",-0.842904919176315,0.914016370819116,NA
"191",-0.896845650306009,1.05175662543218,NA
"192",-0.945163310561061,1.18658039672101,NA
"193",-0.986790801756656,1.31301840625132,NA
"194",-1.02068259215024,1.42570317127481,NA
"195",-1.04585139532028,1.51968479501442,NA
"196",-1.06140599440265,1.5907251574201,NA
"197",-1.06658883013785,1.63554824421527,NA
"198",-1.06081172730971,1.65202964796308,NA
"199",-1.04368796469584,1.63931466728574,NA
"200",-1.01505884096794,1.59786062587504,NA
"201",-0.975012983824275,1.52940423837281,NA
"202",-0.923896905118664,1.43685896719325,NA
"203",-0.862315713613898,1.32415072425473,NA
"204",-0.791123431244051,1.19600337179113,NA
"205",-0.711402973185449,1.05768827645385,NA
"206",-0.624436489841828,0.914754201222908,NA
"207",-0.531667369156542,0.772754405208699,NA
"208",-0.434655703923837,0.636986542760336,NA
"209",-0.33502939592518,0.512258000192858,NA
"210",-0.234433268694499,0.402685502631353,NA
"211",-0.134478585818067,0.311534285156064,NA
"212",-0.0366952336472878,0.241099763196478,NA
"213",0.0575114448900723,0.192633758795762,NA
"214",0.146897544949201,0.166317539744779,NA
"215",0.230410017852898,0.161284338420591,NA
"216",0.307207829473458,0.17569371157213,NA
"217",0.376674470008867,0.206858464900505,NA
"218",0.43842177079512,0.251421751091112,NA
"219",0.492285270868986,0.305577631293938,NA
"220",0.53831161046654,0.365323409606153,NA
"221",0.576738624841502,0.426727092006893,NA
"222",0.607968988469322,0.486189168955285,NA
"223",0.632538433884647,0.540675443148274,NA
"224",0.651079751690296,0.587897688417474,NA
"225",0.664283968742454,0.62642218392677,NA
"226",0.672860288242251,0.65569276725947,NA
"227",0.677496535844818,0.675964421596273,NA
"228",0.678821959862922,0.688154279029106,NA
"229",0.677374249329143,0.693627573357729,NA
"230",0.673572533501854,0.693944801144889,NA
"231",0.667697893389011,0.690601839292127,NA
"232",0.659882548275005,0.684796306264934,NA
"233",0.650108394120369,0.677250877550145,NA
"234",0.638214999871964,0.668117787746911,NA
"235",0.62391655994583,0.656978848125351,NA
"236",0.606826713351429,0.642942775934421,NA
"237",0.586489629651569,0.624827767545339,NA
"238",0.562415380524955,0.601403967454229,NA
"239",0.534117400115725,0.571660157566199,NA
"240",0.501149805277436,0.535053913417995,NA
"241",0.463142494018643,0.491706134732098,NA
"242",0.419832241291746,0.442509306767228,NA
"243",0.371088422454954,0.389132505916299,NA
"244",0.316932462010772,0.333922212175528,NA
"245",0.257550571060919,0.279713226621697,NA
"246",0.193299749157228,0.22957575420009,NA
"247",0.124707345369958,0.186531516818103,NA
"248",0.0524646780511691,0.153273400602593,NA
"249",-0.0225846980894215,0.131920313077236,NA
"250",-0.0994614970086813,0.123832689679059,NA
"251",-0.177071469056624,0.129505470073347,NA
"252",-0.254230013820679,0.148545293401578,NA
"253",-0.329690289000254,0.179728167216655,NA
"254",-0.402174474609994,0.22112426779865,NA
"255",-0.470407776801646,0.270269373611395,NA
"256",-0.533154591763629,0.32435908350979,NA
"257",-0.589256011573272,0.380443048882824,NA
"258",-0.637667571840011,0.435601433282622,NA
"259",-0.677495859403576,0.487093081760326,NA
"260",-0.708032366737598,0.53247224448075,NA
"261",-0.728782845135992,0.569676198775808,NA
"262",-0.739490408268612,0.597088718941441,NA
"263",-0.740150791964714,0.613584198488191,NA
"264",-0.731018486103374,0.618555378200435,NA
"265",-0.712602900507531,0.611925393903205,NA
"266",-0.685654271263305,0.594143209240589,NA
"267",-0.651139606576775,0.566160777894136,NA
"268",-0.610209556228887,0.529390292663839,NA
"269",-0.564157611937485,0.485640278739168,NA
"270",-0.514373462894384,0.43702993889224,NA
"271",-0.462292611256035,0.385882245808564,NA
"272",-0.409344484341235,0.334598123332063,NA
"273",-0.356901268974242,0.285516779841277,NA
"274",-0.306229559572471,0.240770512347063,NA
"275",-0.258446686060093,0.202145303427231,NA
"276",-0.214483305546591,0.170960335340203,NA
"277",-0.175053535876506,0.147979422741303,NA
"278",-0.140633605040098,0.13336510254533,NA
"279",-0.111449702569367,0.126682053036688,NA
"280",-0.0874754497632763,0.126951348773104,NA
"281",-0.0684391470526907,0.132751596134568,NA
"282",-0.0538406940321252,0.142357938635548,NA
"283",-0.042977794458333,0.153905817246914,NA
"284",-0.0349807424629632,0.165563651081254,NA
"285",-0.0288547341251023,0.17569761699365,NA
"286",-0.0235282695877339,0.18301265908711,NA
"287",-0.0179058276098081,0.186656684173273,NA
"288",-0.0109226409432676,0.186279165853557,NA
"289",-0.00159911888993618,0.182040350649869,NA
"290",0.0109077042463363,0.174572119270447,NA
"291",0.0272583320111916,0.164895705145017,NA
"292",0.0478930563729016,0.154304711678724,NA
"293",0.0730044276369283,0.144224349191396,NA
"294",0.10252155976263,0.136059761153426,NA
"295",0.136107234653557,0.131047714712442,NA
"296",0.173168030430349,0.130126391008045,NA
"297",0.212876937001539,0.13383689224676,NA
"298",0.254207203343407,0.142266920859841,NA
"299",0.295975546913872,0.155042005038001,NA
"300",0.336892395443871,0.171363515593484,NA
"301",0.375616555882307,0.190086919454804,NA
"302",0.410811623276534,0.209829578197303,NA
"303",0.441201540735457,0.229095636441884,NA
"304",0.46562296823906,0.246405960239973,NA
"305",0.48307246789714,0.260422758416104,NA
"306",0.492746915409006,0.270060345309791,NA
"307",0.494075953645629,0.274574795491454,NA
"308",0.486745675614,0.273626052903348,NA
"309",0.47071303665482,0.267307045222505,NA
"310",0.446210743065442,0.256136283437276,NA
"311",0.413742556467501,0.241013617844971,NA
"312",0.374069113612642,0.223142878971291,NA
"313",0.328184520252702,0.203929100427465,NA
"314",0.277284165864133,0.184860871663618,NA
"315",0.222724446635926,0.167389507634418,NA
"316",0.16597538745801,0.152816219047104,NA
"317",0.108567513190762,0.142196882546895,NA
"318",0.0520347111112057,0.136271960839495,NA
"319",-0.00214478876415238,0.135426876316839,NA
"320",-0.0526068596130577,0.139685522100251,NA
"321",-0.0981566718490137,0.148736260860184,NA
"322",-0.137817887437569,0.161985680326346,NA
"323",-0.170873222089662,0.178631157640672,NA
"324",-0.19689405709639,0.197740138705046,NA
"325",-0.215757286570791,0.218323285705907,NA
"326",-0.227648248788257,0.239391052937064,NA
"327",-0.233049361874462,0.259988527030528,NA
"328",-0.232714901137175,0.279210121017246,NA
"329",-0.227633149221198,0.296201914799592,NA
"330",-0.218977855593823,0.310163181496415,NA
"331",-0.208051504169411,0.320358835040075,NA
"332",-0.196223269784026,0.326151216575311,NA
"333",-0.184864728709406,0.327053831407244,NA
"334",-0.175286379242333,0.322802901918625,NA
"335",-0.168677847685447,0.313436460277121,NA
"336",-0.166054337912952,0.299366360005797,NA
"337",-0.168211471238171,0.281426774239605,NA
"338",-0.175690199422489,0.260883811623388,NA
"339",-0.188752993467547,0.239394832113907,NA
"340",-0.207372040210322,0.218912550542081,NA
"341",-0.231229731666741,0.2015373092324,NA
"342",-0.25973131146662,0.189329752505971,NA
"343",-0.29202914330856,0.18410398963156,NA
"344",-0.327057679486184,0.187226627100065,NA
"345",-0.363577826293725,0.199448614122065,NA
"346",-0.400229026906451,0.220794197958651,NA
"347",-0.435587020492799,0.250524730353872,NA
"348",-0.468224908693534,0.287185555574977,NA
"349",-0.496774896394312,0.328733104139649,NA
"350",-0.519987907687997,0.372728158639804,NA
"351",-0.536788244488655,0.416571639835403,NA
"352",-0.546320582522313,0.457752719645934,NA
"353",-0.547986902724205,0.494076916716385,NA
"354",-0.541471433548304,0.523844857262548,NA
"355",-0.526752309696835,0.545960477648522,NA
"356",-0.504099394826431,0.559959346915941,NA
"357",-0.474058513547638,0.565961177781486,NA
"358",-0.437423126082647,0.564562608397531,NA
"359",-0.395195189955814,0.556694379481186,NA
"360",-0.348537526915037,0.543469584207297,NA
"361",-0.298720403790404,0.526046735278699,NA
"362",-0.24706521793985,0.505524386392695,NA
"363",-0.194888148686249,0.482875171139843,NA
"364",-0.143446416530368,0.458918578136681,NA
"365",-0.0938894217736204,0.434325122162301,NA
"366",-0.0472165665269252,0.409640499216854,NA
"367",-0.00424305706036684,0.385316873995987,NA
"368",0.0344255082201615,0.361739402616422,NA
"369",0.0684093923762932,0.339239174076578,NA
"370",0.0975617883128514,0.318088637412225,NA
"371",0.121966926460282,0.298481645367879,NA
"372",0.141929613351254,0.280506355510241,NA
"373",0.15795670083017,0.264123812221098,NA
"374",0.170731069008919,0.249166512536305,NA
"375",0.181078800164899,0.235368696508292,NA
"376",0.189930355104786,0.222433704147197,NA
"377",0.198276754768865,0.210134931992576,NA
"378",0.207122018513983,0.198437909019232,NA
"379",0.217433399084445,0.187624014160481,NA
"380",0.230091249766733,0.178392887111111,NA
"381",0.245840617857445,0.171921094526175,NA
"382",0.26524683276089,0.16985864739348,NA
"383",0.288657403321998,0.174251627994836,NA
"384",0.316172425371897,0.187387625462824,NA
"385",0.347625412589874,0.211570283261041,NA
"386",0.382576007767367,0.248839480988676,NA
"387",0.420315434966301,0.300663660826828,NA
"388",0.459884861029036,0.367639177020868,NA
"389",0.500106105322518,0.449236481604815,NA
"390",0.53962343218584,0.543632727930157,NA
"391",0.576954540904205,0.647663997252382,NA
"392",0.610548382096126,0.756918116419744,NA
"393",0.638847110025929,0.865972559273117,NA
"394",0.66034934072693,0.968763773976258,NA
"395",0.673671919812784,1.05905727406429,NA
"396",0.677607588372627,1.13097438604238,NA
"397",0.671176235657176,1.17952326961467,NA
"398",0.653667803182788,1.20107946179239,NA
"399",0.624675317594634,1.19376478855772,NA
"400",0.584116947366127,1.15768258522028,NA
"401",0.532246380208795,1.09498091575426,NA
"402",0.469651195560457,1.00973261358004,NA
"403",0.397239262313445,0.907639775458527,NA
"404",0.316213536538142,0.795588777352611,NA
"405",0.228035980698471,0.681097804870334,NA
"406",0.134381685081062,0.571710405020148,NA
"407",0.0370846467470116,0.474394313778401,NA
"408",-0.0619229572257359,0.395004128128832,NA
"409",-0.160675797889462,0.337859298947072,NA
"410",-0.257242197434044,0.305476086092353,NA
"411",-0.349789942187692,0.298474810103467,NA
"412",-0.436648225656301,0.315663844755519,NA
"413",-0.516362883527874,0.354281785521516,NA
"414",-0.587742303099463,0.410361907671776,NA
"415",-0.649891792816432,0.479171054812744,NA
"416",-0.702234767930626,0.555670335659828,NA
"417",-0.744519809726269,0.634947941738215,NA
"418",-0.776813435948523,0.712583929487708,NA
"419",-0.79947921546941,0.784920537936351,NA
"420",-0.81314460425843,0.849226567655144,NA
"421",-0.818657510761341,0.903757852171083,NA
"422",-0.81703506811428,0.947726173239248,NA
"423",-0.809407368408847,0.98119549667658,NA
"424",-0.796958992580998,1.00492738712381,NA
"425",-0.780871062717977,1.02019752891301,NA
"426",-0.762266284890477,1.02860306098746,NA
"427",-0.742159086293758,1.03187645651019,NA
"428",-0.72141253240209,1.03171655733078,NA
"429",-0.700703287269807,1.02964203302479,NA
"430",-0.68049549269534,1.02686821069684,NA
"431",-0.661024114116442,1.02420613614629,NA
"432",-0.64228803974611,1.02198354426167,NA
"433",-0.624053014671311,1.01999079409428,NA
"434",-0.605864319896003,1.01745934694427,NA
"435",-0.587068937064918,1.01308397601395,NA
"436",-0.566846741946079,1.00510064956168,NA
"437",-0.544250019857725,0.991428830176509,NA
"438",-0.518250283574762,0.969879901370894,NA
"439",-0.487791005001865,0.938423765811352,NA
"440",-0.451844469845578,0.895495114377846,NA
"441",-0.409470568656662,0.840311182089194,NA
"442",-0.359874996881931,0.773165369526929,NA
"443",-0.302464102658907,0.695656948623222,NA
"444",-0.236893540326855,0.610817077810969,NA
"445",-0.163107993494331,0.523096400317431,NA
"446",-0.0813695384363041,0.438190287437929,NA
"447",0.00772728107300415,0.362694357934418,NA
"448",0.103254932625113,0.303604098787484,NA
"449",0.203967414972828,0.26769561456295,NA
"450",0.308329476297212,0.260845941634377,NA
"451",0.414559375310079,0.287366809063996,NA
"452",0.520683297964264,0.349431751389411,NA
"453",0.624598947416703,0.446671268604871,NA
"454",0.724145404274879,0.57599456962285,NA
"455",0.817176126256438,0.731671555196988,NA
"456",0.901631918937503,0.905678656835991,NA
"457",0.975610842336595,1.08828107256153,NA
"458",1.03743228867346,1.26879584181747,NA
"459",1.08569283538166,1.43645853923673,NA
"460",1.11931190490955,1.5813037802987,NA
"461",1.13756571566406,1.6949678427845,NA
"462",1.14010846301632,1.77133091036037,NA
"463",1.12698011368033,1.8069357291351,NA
"464",1.09860062962619,1.80114640329919,NA
"465",1.05575086484599,1.75604204380276,NA
"466",0.999540808624992,1.67607079905849,NA
"467",0.931366288190986,1.56751628288378,NA
"468",0.852855690558544,1.43784715353488,NA
"469",0.765808705899038,1.2950293753293,NA
"470",0.672129509354153,1.1468787247462,NA
"471",0.57375715146052,1.0005190468895,NA
"472",0.47259617987747,0.86199163592026,NA
"473",0.370450627653416,0.73603607705994,NA
"474",0.268964443173986,0.626036951868642,NA
"475",0.169571184710767,0.534108252865846,NA
"476",0.0734553567657638,0.461271950409193,NA
"477",-0.018472854606563,0.407681303958931,NA
"478",-0.105588444962149,0.372843577485563,NA
"479",-0.187547883364728,0.355808971938135,NA
"480",-0.264271507108492,0.355309268479033,NA
"481",-0.335913477874122,0.369846598142055,NA
"482",-0.402821419061771,0.397746073880095,NA
"483",-0.465488340732392,0.437193265256599,NA
"484",-0.52449974021991,0.486277940234689,NA
"485",-0.580478834816204,0.543059973282478,NA
"486",-0.634032753407084,0.605663657883821,NA
"487",-0.685702221533889,0.672395116034938,NA
"488",-0.735916867936494,0.74186635702958,NA
"489",-0.784957815372837,0.813100981546807,NA
"490",-0.832928747175199,0.885592539884829,NA
"491",-0.879736206829491,0.959288705465045,NA
"492",-0.925079518854435,1.03448343675839,NA
"493",-0.968450425219429,1.11161453678803,NA
"494",-1.00914230506658,1.19098320897057,NA
"495",-1.04626866476879,1.27243166328886,NA
"496",-1.07879042038073,1.35503022000132,NA
"497",-1.10555131459391,1.43683284015477,NA
"498",-1.12532059031653,1.5147572591796,NA
"499",-1.13684177092017,1.58463270105944,NA
"500",-1.13888607670253,1.64143634978347,NA
"501",-1.13030865921905,1.6797126680664,NA
"502",-1.11010549584098,1.69414127756606,NA
"503",-1.0774685019141,1.68019345700363,NA
"504",-1.03183623599613,1.63479799870248,NA
"505",-0.972937538430772,1.55692723542802,NA
"506",-0.900825586188494,1.44801576609555,NA
"507",-0.815900180121871,1.31213885269693,NA
"508",-0.718916595760714,1.15590400556626,NA
"509",-0.610979994963979,0.988045159440632,NA
"510",-0.493525163984539,0.818749187540464,NA
"511",-0.368282151872535,0.658782964799873,NA
"512",-0.237229164903582,0.518519216001898,NA
"513",-0.102534763874397,0.406975662038333,NA
"514",0.0335080408063907,0.330981667703928,NA
"515",0.168552832470476,0.294569892954068,NA
"516",0.300272832258127,0.298660380478872,NA
"517",0.426432822566793,0.341066102347514,NA
"518",0.544957012896996,0.416808165036805,NA
"519",0.653990228267901,0.518691424617084,NA
"520",0.751950208900598,0.638062062897809,NA
"521",0.837569268711243,0.765651174999213,NA
"522",0.909924034538427,0.892404364831605,NA
"523",0.968452453501773,1.01020662697419,NA
"524",1.0129577000516,1.11243245913009,NA
"525",1.04359903567594,1.19427965658359,NA
"526",1.06087007941883,1.25287699937374,NA
"527",1.06556534586832,1.28718619377246,NA
"528",1.05873630647336,1.29774268038255,NA
"529",1.04163863025568,1.28629523090238,NA
"530",1.0156726512907,1.25540920092637,NA
"531",0.982319471435461,1.20809310529263,NA
"532",0.943075406684725,1.14749447613225,NA
"533",0.899387687348031,1.07669148764361,NA
"534",0.852594389044083,0.998585060410428,NA
"535",0.803871472864623,0.915875900099667,NA
"536",0.75418953136253,0.83109579954842,NA
"537",0.70428237241967,0.746655312488722,NA
"538",0.654628945758135,0.664871845297176,NA
"539",0.605449367055299,0.587952596602925,NA
"540",0.55671497854509,0.5179229454761,NA
"541",0.508171569097017,0.45650884693153,NA
"542",0.45937412993267,0.404997236953489,NA
"543",0.409730906628676,0.364107906039464,NA
"544",0.358554072269664,0.333911943976069,NA
"545",0.30511411879349,0.313825741949176,NA
"546",0.248695048481035,0.302697248992632,NA
"547",0.188647627198197,0.298985173027782,NA
"548",0.124438297226212,0.301014768643602,NA
"549",0.0556917890580504,0.307278285763254,NA
"550",-0.0177740388427449,0.316736337635338,NA
"551",-0.0959221199207229,0.329070408143942,NA
"552",-0.178479413257303,0.344838093816632,NA
"553",-0.264929650053455,0.365492325271097,NA
"554",-0.354515523379847,0.39324330790428,NA
"555",-0.44625006131939,0.430765202258738,NA
"556",-0.538936787079228,0.480775049188799,NA
"557",-0.631198154362578,0.54553468632249,NA
"558",-0.721511618300096,0.626343106032804,NA
"559",-0.808252533446566,0.72309373792388,NA
"560",-0.889742845387814,0.833967157678789,NA
"561",-0.964304262244205,0.95531525196025,NA
"562",-1.03031427524778,1.08176991677011,NA
"563",-1.08626307762414,1.20658088462372,NA
"564",-1.13080915263563,1.32215671442584,NA
"565",-1.16283111293075,1.42075406232141,NA
"566",-1.1814733180076,1.49523695119402,NA
"567",-1.18618290658235,1.53981361205491,NA
"568",-1.17673617011242,1.55065661938708,NA
"569",-1.15325265585372,1.52632400112519,NA
"570",-1.11619599461004,1.46792400959784,NA
"571",-1.06636115341473,1.37900094199393,NA
"572",-1.00484855810555,1.26515827012604,NA
"573",-0.933026251399788,1.13347177960615,NA
"574",-0.852481887984651,0.991773231458755,NA
"575",-0.764966869781462,0.847899814240437,NA
"576",-0.672335258474427,0.709004513998667,NA
"577",-0.576480255185338,0.581008365599738,NA
"578",-0.479271015063688,0.468250451971665,NA
"579",-0.382492390914241,0.3733599769035,NA
"580",-0.287789910202926,0.297341788793529,NA
"581",-0.196621924671996,0.239837243926125,NA
"582",-0.110220471071845,0.199500402074105,NA
"583",-0.0295619776258564,0.174418176737648,NA
"584",0.0446514346456598,0.162503551464937,NA
"585",0.11199966496443,0.161802798878475,NA
"586",0.172341303235865,0.170678424605574,NA
"587",0.225799521040136,0.187855442249613,NA
"588",0.272737766714966,0.212344920198549,NA
"589",0.313726180204584,0.243280965459004,NA
"590",0.349499991361841,0.279721762042375,NA
"591",0.380911522339099,0.320469761998786,NA
"592",0.408877761503048,0.363960142726599,NA
"593",0.434325783121955,0.408251383920137,NA
"594",0.458138516975627,0.451129955073743,NA
"595",0.481103487007976,0.490316475833478,NA
"596",0.503867105435097,0.523737840118383,NA
"597",0.526896907454007,0.549813208470601,NA
"598",0.550453737830897,0.567695128466916,NA
"599",0.57457536969191,0.577412223715483,NA
"600",0.599072382704503,0.579876367583659,NA
"601",0.6235364036927,0.576741999067176,NA
"602",0.647360078946065,0.570133319871199,NA
"603",0.669767468634272,0.562280873659751,NA
"604",0.689852988193705,0.555127404216158,NA
"605",0.706626615423209,0.549970582718628,NA
"606",0.719062861758709,0.547206077777429,NA
"607",0.726150976647389,0.54621953063412,NA
"608",0.726943997997887,0.545452900522063,NA
"609",0.720604543685208,0.542642929261438,NA
"610",0.706445611023876,0.535201165014927,NA
"611",0.683965060097166,0.520680231487742,NA
"612",0.652872853417373,0.497253791210797,NA
"613",0.613110469889129,0.464131231267027,NA
"614",0.56486218266403,0.421834465563775,NA
